0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0.008291543,0.024068981,0.124367334,0.0076170387,-0.06948082,-0.02699753,-0.6118173,-0.048666894,-0.15246677,-0.044467177,-0.036469705,-0.02963984,-0.34139153,0.0026972338,-0.08663713,-0.06916692,0.0043353853,0.25164735,0.008940936,-0.030884162,0.008190735,-0.053873915,-0.009438395,0.012767239,-0.004641264,-0.052744754,0.02481118,0.00951555,0.011694751,-0.027391808,-0.038406122,-0.060949586,-0.002554579,0.057190716,0.3523818,-0.110118695,-0.021702042,-0.032053813,-0.025055196,0.033589296,0.009320089,0.10041363,0.1408953,0.012210488,-0.07857909,0.09709427,-0.007148094,-0.007851798,-0.1552388,0.09703225,0.47632614,0.011828717,0.03669637,-0.0011532214,-0.020045802,0.11243252,-0.045360625,0.048168566,-0.0012053484,-0.056823134,0.070204645,0.15607971
0.0022843492,-0.3324148,-0.00988042,-0.055845942,-0.06036113,0.020499527,-0.20706494,-0.014218677,-0.0055046617,0.08157769,0.020314533,-0.02058468,0.15640818,0.014278173,0.018582549,-0.08970374,0.4463467,0.10535387,-0.047135707,-0.09774677,-0.06634916,-0.059973773,0.002855429,0.023066126,-0.02162479,0.036579005,0.14164901,-0.0074541913,0.056425817,-0.095098875,0.039231237,0.32236758,0.07662417,0.007336993,0.020752568,-0.108044446,-0.010275506,-0.06384729,-0.011732792,0.06018619,-0.042010218,0.19006886,-0.018560711,-0.4586831,-0.06562474,0.016340263,-0.012862205,0.007888014,0.009012078,0.07830851,0.05806048,0.04298608,-0.07864258,0.007895622,0.05612941,0.059634753,-0.0090006925,-0.11740932,0.031437073,0.06853265,0.26580235,0.07229499
0.092095055,0.22807631,0.12052394,0.033465046,-0.051203292,-0.052559912,-0.47737542,-0.22888981,0.02992252,-0.0063484106,0.2379417,0.10703124,-0.34113044,0.034382682,-0.045309592,0.019363893,0.067454785,0.0049741426,-0.03408055,-0.04126377,-0.17335492,-0.07683688,0.009050027,0.00037708212,0.0115960855,0.042798854,-0.06381321,0.03797674,0.037194822,-0.032871686,0.22775804,0.057791796,0.0015550661,0.10137118,-0.1972193,0.08762832,0.03360535,-0.015210179,0.01038948,-0.052169,-0.007685664,0.043653242,-0.011607875,-0.06677557,-0.060043063,0.079439074,-0.23222315,0.0639313,0.058428165,0.0144088175,0.5498297,0.22862263,0.09356129,0.011340505,0.21844906,0.12062594,-0.0127212815,0.1251686,-0.1756049,-0.09010493,-0.026970744,-0.24170302
-0.12942444,-0.04807539,0.013946831,-0.15974043,-0.021096678,-0.067885585,-0.27770776,-0.1046833,-0.019549845,-0.0007288561,-0.0019947684,-0.010890606,0.12410032,0.02196465,0.08858245,0.17707081,0.38993862,-0.08756489,-0.0010221434,-0.031385835,0.13407603,0.1624216,0.024867568,0.0053786356,0.042644676,0.017779682,0.4703454,-0.11644483,0.06082899,-0.07222075,0.055346433,0.26969552,0.08707965,-0.0014597233,0.044397958,-0.094491504,-0.07612417,0.07789663,0.014245245,-0.1981769,-0.13868742,0.17337362,0.0683781,-0.3404802,0.29615188,0.0034861066,0.0180444,0.030573007,-0.028603831,-0.10675783,0.06908202,-0.021823095,-0.06141851,0.009162969,-0.04936993,-0.3462437,0.014849141,-0.26976088,0.27919662,0.09381468,0.45531934,-0.01826895
0.1349898,-0.16973719,0.031846475,-0.3542266,-0.05966329,0.11277554,-0.104084805,-0.07460752,0.024773017,-0.14836164,0.04117595,0.02136176,-0.004859559,-0.010265449,-0.14313847,-0.14630927,-0.08323924,0.02010904,0.18825755,0.2222561,-0.06847684,-0.1336521,-0.0084068235,0.080093764,-0.0038224044,-0.0041179764,-0.31409243,-0.16010264,-0.096868075,-0.07393866,-0.31539756,-0.22437716,0.34026566,0.15143608,-0.08433651,0.044981603,-0.0860673,-0.06079691,0.2957129,-0.08857198,-0.45322257,-0.041087158,-0.023901727,0.16683824,-0.06171621,-0.1453936,-0.056039847,-0.23888351,-0.010817179,0.028254174,0.12695388,0.06154319,0.02253189,-0.016705267,0.044662125,0.9732093,-0.31849086,-0.014537425,0.9201654,-0.069796756,0.021312168,-0.10923159
