mean,scale
1142.4357969025682,833.8678187541419
938.8781284715416,844.1240844533647
132.36094644035975,336.5917001703249
8.377652842190757,14.022217933494233
6.375446938885413,9.298042830244444
5.452187516445912,7.336284928800871
4.892723209528465,6.263185702662399
0.4045307238558215,0.31267662651956407
0.39963438611711416,0.3147508496669042
0.3943470215773544,0.3177442788871862
0.38804506748596274,0.32201531900671226
0.3792937733459779,0.3287660459685866
