0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0.08690126,-0.29368272,0.41474915,0.25268954,0.35762358,0.2635181,0.7955109,-0.45637292,-0.2325449,-0.04002535,0.34121606,0.3716047,-0.11858391,-0.6914696,-0.03400125,1.9206288,-0.05576365,-0.07832276,0.34724617,0.23920278,-0.7380637,2.0651653,-0.6112201,0.15813491,-0.12725724,-0.7633559,-0.49937645,0.016380327,-0.8141404,0.21376279,-0.8351868,0.76822335,0.39757073,-0.14054443,0.44620657,0.10056662,0.37908298,-0.04622026,1.7645245,-0.09759015,1.4099895,-0.4293489,2.2950492,0.13459887,-0.4140403
0.53692275,-0.7019372,0.49248654,0.21907932,-1.4161475,-1.8779953,0.5485041,-0.901236,-0.93698263,-0.040221494,-0.3452639,-2.766716,0.14997306,-0.22888216,0.2539653,-0.9204296,0.89484274,0.90033776,2.002833,1.0790143,-0.62195826,-0.8104669,-0.49843827,-1.15144,-1.2497617,1.9461272,-0.78697807,-3.750913,1.396832,-0.06815188,1.4527417,-0.033495933,0.40864372,-0.039273836,0.6033481,-1.5861949,1.2475569,0.25668478,-0.23411737,0.59132093,1.0386417,-0.095344245,0.33746797,-0.15310876,0.5729319
-0.24606952,-0.16567439,-0.21798843,-0.7020584,-1.8039566,-0.76804376,-0.80522454,0.066140555,0.08867666,0.34293693,-0.22650538,-0.7409108,-0.15880218,-0.097830124,-0.39950114,1.7351315,0.37557605,-2.0989914,-0.8869955,-2.196465,0.23450407,1.7841183,-0.95718586,0.65854865,-0.042335235,2.9353797,-0.20700143,0.25767174,0.5667737,0.4519602,0.1543732,0.7394951,0.6772434,-0.8067231,-0.43019384,0.56672364,-0.144194,-0.05067654,1.9801177,-0.4142538,2.805976,0.32226953,1.257308,-0.20514019,0.14959921
0.43706888,-0.6001427,-0.501816,-0.17348677,-0.43272525,-0.63128775,0.029033374,-0.35092983,0.03995555,-0.037258502,0.17909658,0.47523457,0.6198647,0.34832993,-1.1905164,-0.742556,0.21542516,-0.82905376,-0.23708592,-0.07468122,0.25256473,-1.6179842,0.1974427,0.28081018,0.110550486,1.1307911,0.2275213,0.629993,-0.13192876,-0.31974578,0.3551861,1.1511853,-0.7064746,-0.049610946,0.08820345,0.29661763,0.077718966,-0.62393767,-0.95721316,-0.3096571,-0.016201803,0.43392834,0.5983308,0.04767865,0.040829476
-0.5989286,0.06940903,0.5868827,-0.6626042,-1.0945626,-0.0075795804,-0.4603485,-0.10902346,-0.22587925,0.06880678,-0.24264705,0.2747384,-0.14941844,0.022897381,-0.06934361,4.6310296,-0.31060392,-2.877538,0.12657891,-0.8525666,0.14973031,3.8275938,0.33612716,-0.2805419,0.019481689,1.2346997,-0.61279446,0.23459926,-0.7466508,0.51458406,0.022938263,0.583689,0.23136662,-0.48682326,-0.2132934,-0.5229203,0.16508535,0.4145834,4.0378423,0.25095376,4.2559104,-0.017604265,4.0200644,-0.09097216,-0.2903401
0.32227835,-0.17427115,-0.29798955,0.1634864,0.92854834,-0.10809249,-0.010678437,-0.3413083,0.22258681,1.3969378,-0.15874407,0.15302499,-0.3852725,-0.88813055,-0.13279037,-0.27943367,0.22815338,-0.8728401,-0.20893309,0.21314631,0.16250847,-0.41245577,-0.46424943,0.10002458,0.095973246,1.1689012,-0.37797776,0.024201863,0.44794795,-0.7567594,0.4472109,-0.12277833,1.4234759,-0.32853055,0.21505627,0.2913568,0.3012904,-0.0550686,-0.60722333,-0.47034514,-0.5709846,0.1619943,0.31497338,0.030435937,-0.15281643
-0.40270773,-0.13037315,-2.003841,0.6367961,3.501382,0.50362605,0.48314494,0.2144127,-0.93853,0.22069772,0.046321914,-0.21262315,-0.51009893,-0.38857082,2.1878433,0.40398988,-0.81847996,1.2596941,-0.37212953,0.7734985,-0.6195118,-1.9533942,0.28652176,-0.38884136,-0.3718037,1.7637441,-4.7498784,0.58372754,0.9779764,-0.12120973,0.81971323,0.04526177,0.48195413,-0.638662,-0.009527002,0.7372155,-0.13616332,0.68364507,-0.28998852,-0.86299133,0.98223245,-1.4601629,-0.6053996,0.7040697,-1.7821298
-0.67819023,0.62569976,0.54973465,-0.3009645,1.2253227,-0.85778266,-0.36298767,-11.087589,0.72386444,0.14065823,-0.39292008,0.33159083,-1.312272,-0.3567441,-0.28678647,-0.44043186,-0.9181898,-0.638451,0.10702354,-0.5612549,0.5836889,0.2233242,1.0026404,-0.110701,0.53788906,-0.27688956,0.65424603,-0.2007801,0.400851,-0.2334611,0.30198395,-0.24629211,-0.70520675,-0.36525136,-1.4195843,-1.0336642,-0.20069775,-0.117184095,0.050663013,0.62443006,1.4493277,0.040855337,0.15955155,0.17863001,-0.5805279
-0.0954573,-1.4441469,0.06618156,-1.38671,2.154499,-0.28009108,0.05625056,-0.6992824,0.94537574,0.31098187,0.3395212,-0.23760122,-0.45012164,-0.74713534,0.56488013,-0.3686548,-0.45543677,0.36202985,0.13910832,0.7033181,0.13536425,-0.031338967,1.8180134,-1.572446,-1.8661915,-0.16798592,-0.86036354,0.9168218,0.15399857,-0.64776736,1.2086871,0.41620797,0.17131723,-0.54150504,-1.6614891,-0.051088437,-0.7984596,-1.3513606,-0.053193856,-1.0300295,-0.100355774,-1.1084789,-1.8994753,0.09786591,1.1270765
-0.45198992,-0.8839236,0.08771929,-1.2422574,0.17736472,-0.5211056,-0.38990128,-0.80859905,0.04228432,0.10877012,0.29299316,0.045895506,-0.2788326,0.30060536,-0.54281825,5.1507063,0.37978363,-1.3278219,-0.888497,-0.46616063,-0.17942607,4.5941057,-0.29917562,0.30106026,0.0033456974,2.8490477,-1.8719056,-1.0062246,0.2542677,0.20928882,0.4890979,0.89586735,0.72196144,0.5654694,-0.11711206,0.6657137,-0.45546654,-0.49811342,4.741434,-0.5247578,5.668228,0.81590754,3.1214457,1.2377472,0.24104857
