0
0.06741437
-1.0833223
-0.6352005
0.059521094
-0.277835
-1.8759968
-1.1628748
-3.4017851
0.49195844
2.0399256
-1.3256091
-1.2352868
1.211033
-1.014396
-1.2585576
0.31009007
-4.576495
-2.9966223
-1.982106
-0.31500787
-0.25270164
-2.8150527
0.5592054
-3.229684
-3.5984058
-4.1405635
-4.830498
-1.297164
-1.741134
1.5579878
0.5830396
1.5604234
-1.0189388
-1.0340369
